67,339968,385024
67,274432,339968
67,208896,274432
67,143360,208896
66,2514944,2519040
761,2027520,2043904
752,16384,20480
752,12288,16384
768,20480,24576
761,2043904,2072576
752,20480,24576
752,8192,12288
13022,1855488,1859584
768,45056,49152
768,131072,139264
768,262144,274432
768,344064,356352
768,53248,61440
768,364544,368640
768,73728,77824
768,180224,188416
768,241664,249856
768,155648,159744
768,331776,335872
772,3706880,3710976
768,286720,290816
772,3874816,3878912
772,3833856,3837952
768,221184,225280
772,3747840,3751936
772,3915776,3919872
768,1056768,1060864
768,294912,299008
772,3788800,3792896
773,3772416,3776512
761,2072576,2076672
768,372736,376832
15645,1945600,1949696
752,16384,20480
11057,1671168,1675264
761,2076672,2097152
752,20480,24576
752,12288,16384
11084,4034560,4042752
3283,3031040,3035136
19762,3829760,3833856
10478,3895296,3899392
4598,1470464,1474560
11073,552960,557056
761,2097152,2113536
752,16384,20480
752,8192,12288
22318,2150400,2154496
761,2113536,2129920
752,20480,24576
752,12288,16384
769,3039232,3043328
769,3055616,3080192
768,98304,102400
769,3084288,3088384
770,1564672,1568768
773,77824,81920
772,389120,393216
769,3092480,3096576
761,2129920,2142208
752,16384,20480
752,8192,12288
2,3784704,3788800
15645,1945600,1949696
761,2142208,2158592
752,20480,24576
752,12288,16384
761,2158592,2170880
752,16384,20480
752,8192,12288
773,90112,94208
761,2170880,2187264
752,20480,24576
752,12288,16384
21362,536576,540672
761,2187264,2199552
752,16384,20480
752,8192,12288
761,2199552,2215936
752,20480,24576
752,12288,16384
773,3256320,3260416
773,3276800,3280896
770,1527808,1531904
770,1556480,1560576
761,2215936,2228224
752,16384,20480
752,8192,12288
2,3784704,3788800
21362,536576,540672
21066,1855488,1859584
761,2228224,2240512
752,20480,24576
752,12288,16384
761,2240512,2256896
752,16384,20480
752,8192,12288
772,2121728,2125824
761,2256896,2273280
752,20480,24576
752,12288,16384
2,3784704,3788800
761,2273280,2285568
752,16384,20480
752,8192,12288
761,2285568,2301952
752,20480,24576
752,12288,16384
770,3547136,3551232
761,2301952,2314240
752,16384,20480
752,8192,12288
2,3784704,3788800
761,2314240,2326528
752,20480,24576
752,12288,16384
761,2326528,2342912
752,16384,20480
752,8192,12288
770,3559424,3563520
761,2342912,2355200
752,20480,24576
752,12288,16384
770,3547136,3551232
761,2355200,2371584
752,8192,12288
761,2371584,2387968
752,16384,20480
752,12288,16384
2,3784704,3788800
770,3547136,3551232
770,167936,172032
770,1425408,1433600
761,2387968,2392064
770,1449984,1454080
770,1331200,1335296
770,1314816,1318912
770,1355776,1359872
770,1372160,1376256
770,1380352,1384448
770,1392640,1396736
770,1409024,1413120
770,1523712,1527808
770,1339392,1343488
752,20480,24576
761,2392064,2408448
752,16384,20480
752,8192,12288
761,2408448,2412544
14875,3129344,3133440
752,20480,24576
21202,2187264,2191360
20419,1433600,1437696
761,2420736,2433024
761,2412544,2420736
752,16384,20480
14875,3129344,3133440
752,20480,24576
752,12288,16384
6137,4096000,4100096
21367,733184,737280
20697,2334720,2338816
770,724992,729088
770,1110016,1118208
770,974848,983040
770,1179648,1187840
770,1032192,1036288
770,1265664,1269760
770,1052672,1056768
770,1163264,1167360
770,950272,954368
770,1007616,1011712
770,745472,749568
770,1204224,1208320
770,1015808,1019904
761,2433024,2437120
22072,2482176,2486272
22067,1212416,1216512
761,2437120,2449408
752,16384,20480
752,8192,12288
19774,3264512,3268608
21069,4014080,4018176
761,2449408,2473984
752,20480,24576
752,12288,16384
15911,2195456,2199552
15103,393216,397312
23239,1286144,1290240
20080,352256,356352
761,2473984,2490368
752,16384,20480
752,8192,12288
770,593920,618496
768,98304,102400
770,147456,155648
770,188416,196608
770,167936,176128
769,4063232,4067328
770,200704,204800
770,647168,651264
770,512000,516096
770,561152,565248
770,720896,724992
770,745472,749568
21213,3407872,3411968
20125,3416064,3420160
14865,897024,901120
14875,3129344,3133440
761,2490368,2506752
752,20480,24576
752,12288,16384
10936,2928640,2932736
761,2506752,2519040
752,16384,20480
752,8192,12288
761,2519040,2535424
752,20480,24576
752,12288,16384
768,98304,102400
761,2535424,2547712
752,16384,20480
752,8192,12288
21213,3407872,3411968
761,2547712,2560000
752,20480,24576
752,12288,16384
761,2560000,2576384
752,16384,20480
752,8192,12288
768,98304,102400
752,20480,24576
769,3211264,3215360
769,4046848,4050944
761,2576384,2592768
752,16384,20480
752,12288,16384
21213,3407872,3411968
23616,3145728,3149824
21387,2105344,2109440
761,2592768,2605056
752,20480,24576
752,8192,12288
761,2605056,2621440
752,16384,20480
752,12288,16384
769,3248128,3252224
761,2621440,2633728
752,20480,24576
752,8192,12288
21387,2105344,2109440
761,2633728,2646016
752,16384,20480
752,12288,16384
761,2646016,2662400
752,20480,24576
752,8192,12288
772,540672,544768
761,2662400,2678784
752,16384,20480
752,12288,16384
21387,2105344,2109440
761,2678784,2691072
752,20480,24576
752,8192,12288
761,2691072,2707456
752,16384,20480
752,12288,16384
770,2482176,2486272
