128166481159075336,rsrch,2,Write,3216039424,8192,1468
128166481159075483,rsrch,2,Write,3154148864,4096,1320
128166481159075563,rsrch,2,Write,3154144768,4096,1241
128166481186574665,rsrch,2,Write,67617402368,4096,2027
128166481209075323,rsrch,2,Write,3224595968,4096,1289
128166481259074886,rsrch,2,Write,3216047616,4096,1533
128166481259075150,rsrch,2,Write,3154140672,4096,1269
128166481259075194,rsrch,2,Write,3154152960,4096,1226
128166738335737880,rsrch,2,Write,3154148864,4096,1694
128166738335738171,rsrch,2,Write,3216051712,8192,1403
128166738335738293,rsrch,2,Write,3154144768,4096,1281
128166738339174312,rsrch,2,Write,3224972800,4096,2763
128166738339175848,rsrch,2,Write,3225038336,4096,1227
128166738339175877,rsrch,2,Write,3277372928,4096,1198
128166738339175901,rsrch,2,Write,3221261824,4096,1174
128166738339175917,rsrch,2,Write,3280997888,4096,1157
128166738339175920,rsrch,2,Write,3277741568,4096,1154
128166738339175925,rsrch,2,Write,3277721088,4096,1150
128166738385737961,rsrch,2,Write,3216059904,4096,1421
128166738385738066,rsrch,2,Write,3154140672,4096,1317
128166738385738140,rsrch,2,Write,3154152960,4096,1242
128166738435737873,rsrch,2,Write,45169180160,4096,1342
128166738485736986,rsrch,2,Write,3216064000,8192,2038
128166738485737560,rsrch,2,Write,3154148864,4096,1463
128166738485737849,rsrch,2,Write,3154144768,4096,1175
128166738499173769,rsrch,2,Write,9407323648,4096,2668
128166738509173742,rsrch,2,Write,2095468032,4096,2692
128166738509174474,rsrch,2,Write,3231952384,4096,1961
128166738509175149,rsrch,2,Write,3232349696,4096,1285
128166738509175268,rsrch,2,Write,3232439808,4096,1166
128166738529174491,rsrch,2,Write,87444065792,4096,1880
128166738535737570,rsrch,2,Write,3216072192,4096,1261
128166738535737644,rsrch,2,Write,3154152960,4096,1188
128166738535737690,rsrch,2,Write,3154140672,4096,1142
128166738585736427,rsrch,2,Write,3154148864,4096,2213
128166738585737100,rsrch,2,Write,1528462848,4096,1540
128166738635737167,rsrch,2,Write,3216076288,4096,1281
128166738635737220,rsrch,2,Write,3154152960,4096,1228
128166738635737263,rsrch,2,Write,3154144768,4096,1184
128166738685736712,rsrch,2,Write,3235294720,4096,1543
128166738709173697,rsrch,2,Write,3216080384,4096,1972
128166738709174464,rsrch,2,Write,1528462848,4096,1206
128166738735736647,rsrch,2,Write,3216084480,4096,1417
128166738735736855,rsrch,2,Write,3154148864,4096,1209
128166738735736927,rsrch,2,Write,3154140672,4096,1136
128166738739173657,rsrch,2,Write,3235982848,4096,1884
128166738785735439,rsrch,2,Write,3154152960,4096,2433
128166738785736390,rsrch,2,Write,3216088576,4096,1482
128166738785736543,rsrch,2,Write,3154144768,4096,1328
128166738885734440,rsrch,2,Write,3154140672,4096,3047
128166738885735805,rsrch,2,Write,3216092672,4096,1682
128166738885736055,rsrch,2,Write,3154148864,4096,1432
128166738935735185,rsrch,2,Write,3236523520,4096,2150
128166738985735442,rsrch,2,Write,3216096768,4096,1700
128166738985735775,rsrch,2,Write,3154152960,4096,1367
128166738985735876,rsrch,2,Write,3154144768,4096,1267
128166738999172737,rsrch,2,Write,3154148864,4096,1844
128166738999173391,rsrch,2,Write,1528462848,4096,1191
128166739035735451,rsrch,2,Write,3216100864,8192,1499
128166739035735710,rsrch,2,Write,3154152960,4096,1241
128166739035735761,rsrch,2,Write,3154140672,4096,1190
128166739049172587,rsrch,2,Write,3237088768,4096,1802
128166739085735468,rsrch,2,Write,3216109056,4096,1291
